paper_id,topic_id,topic_prob
VzOgnDJMgh,-1,0.0
vBah12uVbD,26,0.6610129250121561
ufKBRvYxtp,0,1.0
fyYrZbWtNz,-1,0.0
qLnXPVvwLx,0,1.0
vtRotUd539,0,0.6791058950294777
pW9Jwim918,0,0.6139500181731418
mHtOyh5taj,-1,0.0
biAqUbAuG7,0,0.5504217647772327
r8M9SfYMDi,-1,0.0
6eoGVqMiIj,-1,0.0
zsXbGJJ7Oo,12,1.0
GLUIuli3Sm,0,1.0
S8SEjerTTg,0,0.683220806808899
z1GwaNoGnr,0,1.0
FlcdW7NPRY,0,0.4001002867955258
nbqvjkOs6S,0,0.8132240795931533
lOdBHkqzRH,0,0.9698847025678872
tdZLKY9usl,8,0.6482172134076899
O97BzlN9Wh,-1,0.0
jCPufQaHvb,0,0.1506226992132023
QbqLcwMXfF,0,0.7495415619200434
TGC7HNf6nK,0,0.965054065379172
Y79L45D5ts,10,0.6303941863428402
mdWz5koY5p,-1,0.0
VQyb9LKmUH,-1,0.0
uwSaDHLlYc,0,0.1897282022323151
LJCQH6U0pl,1,1.0
DsN7tHNo78,0,1.0
IwNTiNPxFt,0,1.0
ge8GZn8Gtu,0,0.819036049842625
07N0qoaZ2L,0,0.2934907154178375
Tj5wJslj0R,21,1.0
kMxdV4Blhn,-1,0.0
qRnmLJQHgx,0,1.0
T6LOGZBC2m,0,0.8816877861044474
IG6kd5V4kd,-1,0.0
QyR1dNDxRP,0,1.0
unA5hxIn6v,0,0.6526864925662832
G0v0TxX01N,-1,0.0
AF32GbuupC,1,1.0
RQCmMSSzvI,-1,0.0
ZgDNrpS46k,0,0.4762970597597152
TutGINeJzZ,4,0.9984646709170948
VikufBLOW1,-1,0.0
uzIWqRzjEP,-1,0.0
QZ2d8E8Whu,0,1.0
BAjjINf0Oh,4,0.8926140649701215
YOBGdVaYTS,5,0.5058190380167589
OAjHFvrTbq,0,0.3779234833113067
2jjfRm2R6D,-1,0.0
gPhBvrPdEs,0,0.6547846401685782
FSgwgQXTxo,0,1.0
Ti3ciyqlS3,1,1.0
VNmi0FHn6Z,2,1.0
fWQhXdeuSG,-1,0.0
TWeVQ5meMW,0,0.7848292022226258
YgJPQW0lkO,-1,0.0
pRQmRaonxf,0,1.0
1ATLLgvURu,0,0.3004299478523011
u6FuiKzT1K,1,1.0
wqLC4G1GN3,0,1.0
rI80PHlnFm,2,1.0
aSkckaNxnO,0,0.6945445061064024
4jRNkAH15k,5,0.7157499995541935
K5PA3SK2jB,-1,0.0
sGvZyV2iqN,-1,0.0
ZehccYKkNH,0,0.440944779225368
0KvYLaTBTE,-1,0.0
avsZ9OlR60,10,0.9162645434517752
y10avdRFNK,0,1.0
vMMzjCr5Zj,0,0.3332313810047166
da0ZJatRCN,0,1.0
Bjh4mcYs20,0,1.0
MWHRxKz4mq,3,0.45237505796579
ARV1gJSOzV,0,0.440944779225368
oWAItGB8LJ,0,0.986616260947508
7AXY27kdNH,3,0.4584623273265689
XCkII8nCt3,23,1.0
ldXyNSvXEr,-1,0.0
T5UfIfmDbq,0,0.8302197107736738
ZVrrPNqHFw,-1,0.0
dLr4H7Uj4H,-1,0.0
XcbgkjWSJ7,-1,0.0
yzviAnpvU6,-1,0.0
lW2zYQm0ox,0,0.5036836190965197
EpusiLXfNd,-1,0.0
EdXW71LvKE,0,0.5917393746473543
wblxm5zdkE,0,1.0
ywEQkCmImh,0,0.566689132759423
21tn63ee15,0,1.0
RJEC9fZ9Ma,0,0.9037412126904312
08GbdALmEs,-1,0.0
51HQpkQy3t,-1,0.0
mHVmsy9len,-1,0.0
FEmag0szWo,-1,0.0
MaDykgj4Ru,0,0.6798845964779143
ni3Ud2BV3G,0,1.0
isZ8XRe3De,16,1.0
oqdy2EFrja,0,1.0
hGgkdFF2hR,22,1.0
O5XbOoi0x3,-1,0.0
n0arS0DDot,0,0.4391293850044249
W8rFsaKr4m,-1,0.0
RE5LSV8QYH,3,0.7329934291809852
9zQl27mqWE,0,0.6352868636627492
m2DaXpCoIi,-1,0.0
LQBlSGeOGm,10,1.0
OxcqkYOy8q,0,1.0
gjEzL0bamb,-1,0.0
EfpZNpkrm2,23,1.0
SxRblm9aMs,1,0.9774426255049232
IxRf7Q3s5e,-1,0.0
c8cpMlPUbI,-1,0.0
Y5DPSJzpra,0,0.2781793295488718
5ai2YFAXV7,-1,0.0
K3k4bWuNnk,1,1.0
lWYwZklSvg,6,0.8508540254682643
rpZWSDjc4N,0,1.0
UGlDVc0GTU,0,0.5984591859848197
0og7nmvDbe,-1,0.0
RwBObRsIzC,0,1.0
fNoleQa9RX,-1,0.0
eYUbBKxABP,13,0.310646404704709
ylceJ2xIw5,13,0.6139732513617983
DV15UbHCY1,0,0.5879949656102621
XuWWq3gy7W,0,1.0
fAnubdSFpn,-1,0.0
j7sw0nXLjZ,10,0.855269653980664
Cth1PyCwZt,-1,0.0
clAOSSzT6v,0,1.0
JWF1dN4TOd,0,0.8085674391382942
88rbNOtAez,0,0.4702378160617868
2wlNnIqCb7,-1,0.0
nQl8EjyMzh,-1,0.0
jTyjwRpLZ5,7,0.9004813354845148
WILLwyVmP8,-1,0.0
PfOeAKxx6i,5,0.7355327642860772
i816TeqgVh,-1,0.0
h024LpF3bZ,0,0.6116895506287753
vpEq2bzsS0,0,0.9846410559535568
e6KrSouGHJ,20,1.0
tZRpvLXevU,-1,0.0
9Jmt1eER9P,-1,0.0
lPTWdyIY4O,0,1.0
jImXgQEmX3,0,0.8315520071863978
YVXzZNxcag,5,0.346090133586971
lizRmKCnBp,0,0.5693187140089033
1ojAkTylz4,-1,0.0
HW9S9vY5gZ,0,1.0
6HO33urpaI,-1,0.0
2UJLv3KPGO,-1,0.0
r70jUOpDCM,-1,0.0
asYYSzL4N5,8,1.0
V75gAxpW40,0,0.4271469294214655
nZB1FpXUU6,-1,0.0
iO6tcLJEwA,0,0.9196686922235756
ekK26cW5TB,-1,0.0
tAOg1HdvGy,16,0.3705955896297478
hD8Et4uZ1o,0,0.3816554898621683
Y2I0Fy4sm7,0,1.0
hgdh4foghu,-1,0.0
xDrKZOZEOc,-1,0.0
KcmhSrHzJB,-1,0.0
IdQuUYMA1t,0,0.4663550318202923
WDX45LNZXE,5,1.0
5HQhYiGnYb,0,0.1169517240670019
ntV5xZfzEk,0,1.0
dBE8KHdMFs,0,0.3380671062008157
6ArNmbMpKF,7,0.5681741473806692
q3XavKPorV,-1,0.0
46V9axmOuU,0,0.6585577164110531
dtPIUXdJHY,0,0.8403348483016936
zIr2QjU4hl,-1,0.0
kcQKIzQPZj,0,1.0
3JwMwL8i5f,-1,0.0
gSGLkCX9sc,-1,0.0
DLNOBJa7TM,0,0.9311413697757138
bkLetzd97M,-1,0.0
GJMYvWzjE1,-1,0.0
hKVTwQQu76,1,1.0
VzoyBrqJ4O,0,1.0
iNvXYQrkpi,0,0.8146259414590609
Yu6cDt7q9Z,0,1.0
CyzZeND3LB,-1,0.0
4DHoSjET4R,0,0.926364751202976
k9uZfaeerK,-1,0.0
cOuLbPhOT1,-1,0.0
aeYNVtTo7o,9,1.0
1l9cEyFmxg,0,1.0
wiEHZSV15I,0,1.0
KVAx5tys2p,-1,0.0
q9dKv1AK6l,0,0.2127733701709829
TKbGTj0YCZ,26,1.0
MDpIQ9hQ7H,-1,0.0
GxwnQ8sxkL,0,0.1945647894968549
RSiGFzQapl,-1,0.0
2bon4HLFkN,-1,0.0
4mzGiMooXM,0,0.7801282514650895
0TUMAAb3of,0,0.2008452264963023
GUccmOMBv6,-1,0.0
Y1rOWS2Z4i,-1,0.0
h3k2NXu5bJ,4,0.2518953242264249
gzh9nTUtsY,11,0.5862932012002325
NT8Z5NjwxF,0,1.0
FCsEvaMorw,6,0.5859294332545049
i5PoejmWoC,-1,0.0
G89r8Mgi5r,0,0.8575876690126182
pyqPUf36D2,-1,0.0
YCS0xGFrb4,0,0.6844432994254418
5l5bhYexYO,-1,0.0
kQPzFiwVIu,0,1.0
JfxqomOs60,0,0.2673813147671151
TLUGoShY30,-1,0.0
js5vZtyoIQ,1,0.5799104501806458
EIl9qmMmvy,0,1.0
EAbNopo3os,-1,0.0
bcVLFQCOjc,-1,0.0
kPmSfhCM5s,-1,0.0
sy7eSEXdPC,-1,0.0
x2zY4hZcmg,-1,0.0
xXRnUU7xTL,0,0.7506986561879161
JxOQeg1NkH,0,1.0
J3w0AXtEhp,0,0.6684086840243356
gYa94o5Gmq,-1,0.0
UGKgoAZuuL,0,1.0
5VE1iLeYOz,1,1.0
gMqaKJCOCB,25,1.0
lmsCSDymEP,-1,0.0
Uw2eJOI822,0,0.7725537420547987
rF1YRtZfoJ,-1,0.0
OWPzhVqIux,-1,0.0
lQ45aR8L7D,-1,0.0
BOtjMacACI,-1,0.0
buqvMT3B4k,0,1.0
SLuZpdMDFg,0,1.0
WvWS8goWyR,13,0.677355447855311
h0rbjHyWoa,0,0.8936795860661068
X3oeoyJlMw,1,1.0
KT6F5Sw0eg,-1,0.0
XHCYZNmqnv,6,0.655476594317286
Nmmiyjw7Xg,22,1.0
8Dy42ThoNe,0,0.7293782424177493
Tw9nfNyOMy,0,0.853663832020124
WXqukapoa7,0,0.7542917586127365
lvibangnAs,1,1.0
7Kz7icCZ6H,-1,0.0
sntv8Ac3U2,0,0.4838387629666716
0zWzJj6lO3,-1,0.0
QFUsZvw9mx,0,1.0
hKloKv7pR2,-1,0.0
tTpVHsqTKf,0,0.6006840827140755
tGDUDKirAy,-1,0.0
4lGPSbGe11,0,0.8400422140651326
3uI4ceR4iz,0,0.8810864813209085
3ACXaFxjTy,-1,0.0
ia4WUCwHA9,0,0.942581101120046
Lbuxdzg1pd,-1,0.0
ctxtY3VGGq,-1,0.0
nIeufGuQ9x,0,0.9620697542441772
9FYat8HPpv,15,0.3673067060893082
MqeCU0tXAY,0,1.0
Hz6cSigMyU,-1,0.0
9SghPrjYU1,0,0.9654175665919108
LYivxMp5es,1,0.4454689971430205
o7DOGbZeyP,0,1.0
8CguPoe3TP,0,0.5245357847233315
uhki1rE2NZ,0,0.5206681444505493
FZ45kf5pIA,20,1.0
0zfUiSX5si,9,1.0
nuZv2iTlvn,1,1.0
cSfxzCozPU,-1,0.0
XVfevb9XFx,0,1.0
s63dtq0mwA,0,0.853394752812935
Cx2O6Xz03H,-1,0.0
6U5fCHIWOC,-1,0.0
X2G7LA7Av9,20,1.0
FbUSCraXEB,8,0.6740370797196316
FY6vPtITtE,0,0.6088027274389736
PRAsjrmXXK,0,0.8518627828830513
rkuVYosT2c,11,0.9063143387498278
cUcvlgkQxP,0,0.8256357060356535
ujDKXWTbJX,0,0.7447699263447413
BOhnXyIPWW,0,0.7203870447947047
pH3XAQME6c,-1,0.0
oSOVME9kl2,0,0.6154267621157993
uHs6RJFDsg,-1,0.0
Wc0vlQuoLb,-1,0.0
RnQdRY1h5v,-1,0.0
CIRPE1bSmV,0,1.0
DztaBt4wP5,0,0.7206424290315876
yKvHJJE9le,-1,0.0
xCUXJqQySD,12,0.227361142066542
cDa8hfTyGc,0,0.965847656300236
cs1HISJkLU,17,0.6421685717341408
cmBjkpRuvw,0,0.948656130283872
wl44W8xpc7,0,1.0
2hqHWD7wDb,7,0.4059359562800471
4Yj7L9Kt7t,0,1.0
j2hzCTqbF0,0,1.0
C4SInFLvuB,-1,0.0
QXkFC7D6p4,0,0.7463439708536247
PSPtj26Lbp,0,1.0
a75F45dBHK,-1,0.0
PWzB2V2b6R,0,1.0
manHbkpIW6,-1,0.0
sn3UrYRItk,0,0.704624661759161
BGOGknwHbi,-1,0.0
FuTfZK7PK3,7,0.5098991061532722
cRlQHncjwT,-1,0.0
seYXqfGT0q,-1,0.0
m296WJXyzQ,6,0.9107911457292186
sKCKPr8cRL,-1,0.0
HfSJlBRkKJ,0,0.7281017379185859
CKgNgKmHYp,-1,0.0
6LVxO1C819,0,0.3172665812219549
mjGy8g3pgi,0,1.0
nWMqQHzI3W,-1,0.0
f3oHNyqd83,-1,0.0
WFbZusv14E,-1,0.0
wSqpNeMVLU,-1,0.0
G4vFNmraxj,10,0.8530260629748231
EK1tyHcb3W,0,1.0
eNvVjpx97O,18,0.8135295510495117
X3ydKRcQr6,-1,0.0
85tu7K06i3,0,0.746752001223278
erjQDJ0z9L,0,1.0
eKVugi5zr0,0,0.6767704490546376
QNieOPt4fg,-1,0.0
1H2e7USI09,0,0.690859472345839
IDn9SiKgLy,-1,0.0
tDMTwto6jv,0,1.0
gRG6SzbW9p,0,0.9825573735143278
XNpVZ8E1tY,-1,0.0
yXW2dCTQdi,2,1.0
5iUxMVJVEV,0,1.0
wT6GHk5ShC,5,0.5175039420415694
u1Z3HWz4VJ,6,1.0
FbXQrfkvtY,0,0.9427661380588568
ACCqGLviig,21,1.0
SrFbgIjb53,8,0.8209840981945754
STrpbhrvt3,12,0.3110875117312024
ZdWTN2HOie,0,0.6171056585100335
Yu7H8ZOuI2,-1,0.0
sFaFDcVNbW,-1,0.0
Ku31aRq3sW,-1,0.0
uvvVjWP1aj,8,0.77409405668386
YvOeN0kUzT,-1,0.0
TYdzj1EvBP,0,0.9094832270524142
lBp2cda7sp,-1,0.0
4Ktifp48WD,4,0.3889051584205248
L4RwA0qyUd,3,0.510720755408005
Cp7HD618bd,0,1.0
DlYNGpCuwa,0,0.6562339647383039
cqfE9eYMdP,-1,0.0
d2lPM1Aczs,0,0.2274412325290223
waQ5X4qc3W,0,0.5580233747350104
RrTjcbcHEH,0,1.0
LLsOmvJbBm,-1,0.0
RvoxlFvnlX,20,0.7690814781790499
9hKN99RNdR,0,1.0
93gz2lmFtm,0,0.5480275095152702
HOSh0SKklE,-1,0.0
cr5EQRJlRn,0,1.0
1FikBPewU9,0,1.0
mZwilh3hd2,0,1.0
D4QgSWxiOb,5,0.5830590423278037
glgZZAfssH,-1,0.0
eOAPWWOGs9,-1,0.0
O7IN4nsaIO,-1,0.0
Kl13lipxTW,8,0.6469483843414434
YbxFwaSA9Z,0,0.8095144393490836
rnUEUbRxVu,-1,0.0
YscR3LBIi7,17,0.7794909468535557
dxwIaCVkWU,2,1.0
ES0Gj1KVUk,-1,0.0
bf0MdFlz1i,-1,0.0
X34GKv8sYT,0,1.0
SFxAjB7UXx,0,0.4783434518221173
5jYFoldunM,6,1.0
WvoKwq12x5,12,0.2934336293571157
3Rtn1OMTC4,0,1.0
3xHCaDdYcc,-1,0.0
Q8Z04XhDdL,0,1.0
MzM99vV5Rx,-1,0.0
spwE9sLrfg,0,1.0
xjyU6zmZD7,15,1.0
Xskl7Da34U,0,1.0
jDF2ZXI8AX,-1,0.0
lTUXlmjcva,-1,0.0
qCpCy0EQAJ,-1,0.0
zkfCa4oESF,-1,0.0
doaJTihgIZ,2,1.0
J1Y70keorq,26,1.0
fkf0OquD3Q,4,0.5315031948168258
1ONdF1JHyJ,0,0.2625456361479845
FzwAQJK4CG,4,0.1708654993644409
V5Sbh42uDe,-1,0.0
3m5ndUNQYt,0,0.6123409278321791
oZy4a11SUg,-1,0.0
1iHmhMHNyA,-1,0.0
HGNTcy4eEp,-1,0.0
XRNN9i1xpi,1,1.0
ucXUtMPWhv,0,0.2740957572915869
HSRs6yyuUK,-1,0.0
MP7j58lbWO,-1,0.0
RMfiqfWAWg,-1,0.0
TJsknGasMy,4,0.3071276063403111
L3Knnigicu,-1,0.0
MLgFu6dQYc,0,1.0
zn6s6VQYb0,1,1.0
zqLAMwVLkt,19,0.7422406296129099
SQicD307Oh,0,0.796509795913948
6IyYa4gETN,0,0.9650814481088636
ffNrpcBpi6,1,1.0
QVG7j29Sta,-1,0.0
938EYYewtq,2,1.0
eP9auEJqFg,8,0.7882338304895213
oTEttMIymz,0,0.9304101155789972
UcdaNf2PKL,0,1.0
AYntCZvoLI,-1,0.0
xtK3gZjQDC,-1,0.0
a17biETKyI,0,0.2961723368458008
hoVXLC8vQU,0,0.7973604173918469
z86knmjoUq,-1,0.0
BRvGfN3Xfm,-1,0.0
nBQHTBVnfr,1,0.2418016349101419
CTvxvAcSJN,0,0.4777284493540559
aFWx1N84Fe,1,1.0
848vuK2cKp,0,1.0
hH4bPkOhhh,-1,0.0
VR2RdSxtzs,-1,0.0
NJUClFbosX,-1,0.0
dkkgKzMni7,-1,0.0
EFkw0OgZOr,0,1.0
M80WgiO2Lb,-1,0.0
atDcnWqG5n,1,1.0
PAu0W5YAKC,0,0.3774617423973478
vH7GcaDhAo,0,1.0
3apt5AJ5QN,0,0.6007566918955717
bOS6WPV0Jf,-1,0.0
SpPAB1tmlC,0,0.8362482076812258
XKrSB5a79F,0,1.0
ybLXvqJyQA,23,0.47677595968545
yS9xU6ANiA,3,0.510720755408005
mXlR1FLFDc,-1,0.0
fogJgrozu1,-1,0.0
dqdffX3BS5,1,1.0
ZxZOvVOiiL,0,0.9610187224538044
a4J7nDLXEM,1,0.8194658971424726
unMRtFfNhF,-1,0.0
cdYIL6OQr6,4,1.0
x7pjdDod6Z,-1,0.0
8z4isrqbcf,0,0.7478864335955366
fC2SV2sQ8J,0,0.4677064679275694
7UenF4kx4j,12,0.2740497742146596
aXYL24yhjN,3,0.1080373434515917
L86glqNCUj,0,0.6780336270017746
Xq9HQf7VNV,0,0.9486595252535396
p2PO2PUPFY,0,1.0
tOXoQPRzPL,-1,0.0
5tOVh81aze,-1,0.0
wjbTHLUSzU,-1,0.0
30NS22tgCW,0,0.2995935368709322
LCEgP7Ir6k,2,1.0
wfU2CdgmWt,-1,0.0
ZJBBeyEAyX,-1,0.0
v07KRLYxDX,-1,0.0
3pWHKxK1sC,26,1.0
BEiqNQZIky,0,0.8074112614939007
LYx4w3CAgy,0,1.0
aYJ2T5TXoX,-1,0.0
QsxldAFMFx,-1,0.0
qKfiWNHp6k,0,0.6003058146478345
BgZcuEsYU8,3,0.4522113301637331
6FTlHaxCpR,0,1.0
C3t6GMPnC5,-1,0.0
wZgw4CrxwK,0,0.2673813147671151
g3MbZOw0qO,2,1.0
Y9aRCjuhnV,-1,0.0
zkhyrxlwqH,-1,0.0
2NKumsITFw,0,0.6919353821899872
1Fc2Xa2cDK,-1,0.0
F6L23TNlFW,0,1.0
vcGEV6m5m2,-1,0.0
V2e0A2XIPF,-1,0.0
F9mNL6vR27,0,0.6790607568367083
KYHma7hzjr,-1,0.0
TzzZ5KAEE2,20,0.2290603668959041
O8yHsRLwPl,-1,0.0
i6BBclCymR,-1,0.0
jKLyKeZfzv,-1,0.0
T07OHxcEYP,4,0.6714875203979671
e57B7BfA2B,0,0.5676884899129063
QEUntqKvmm,0,1.0
LONd7ACEjy,-1,0.0
evP9mxNNxJ,0,0.8620537256867341
RERls4Opnm,0,0.8302197107736738
YzyCEJlV9Z,0,0.7367906460529923
owuEcT6BTl,-1,0.0
R4IBZrSF5d,-1,0.0
8aAaYEwNR4,-1,0.0
P6aJ7BqYlc,0,1.0
B4k2TecKT2,-1,0.0
QQSGwpmDfU,-1,0.0
2HvgvB4aWq,0,0.6585690003898955
Fp3JVz5XE7,0,0.9180463165898156
Wd1DFLUp1M,0,1.0
haa457jwjw,0,0.492905333722328
wsHMb4J2o9,0,0.6342177853473756
lfxIASyLxB,5,0.5371492362365832
204YOrDHny,0,1.0
I6tBNcJE2F,-1,0.0
ZxtaNh5UYB,21,0.8690456070895237
ZmIAd3JaZN,4,1.0
I6tRENM5Ya,1,1.0
uHcG5Y6fdB,5,1.0
aaUVnpQvbZ,-1,0.0
ugqx9tgyum,-1,0.0
JNl6h3U3oW,0,1.0
YfVMcbcDqo,12,0.5559639244582871
kLen1XyW6P,1,1.0
Ffb30OVVCa,0,0.5676884899129063
JEKXTLjEIq,-1,0.0
8XoWofmZkI,0,1.0
QDG2q5MYHV,0,0.5891217462062048
2Bef9YxSJc,16,1.0
lrSrJZZCle,0,1.0
gW0znG5JCG,9,1.0
Es2Ey2tGmM,0,0.7348933966614134
VpuOuZOVhP,-1,0.0
ZG84y6a7ge,0,1.0
PZCiWtQjAw,17,1.0
JzcIKnnOpJ,-1,0.0
miO8odRzto,-1,0.0
5uG9tp3v2q,5,1.0
u9ShP64FJV,8,1.0
7uqVfZW6Mo,-1,0.0
qL4nN6Ew7U,0,0.7304109198580048
fx6aSBMu6z,1,1.0
6SRPizFuaE,0,0.754301711356344
OPrPegYIZo,-1,0.0
SAZeQV2PtT,0,1.0
kPGNE4CrTq,0,0.7571400526164356
jKzLukkKZO,1,1.0
v6W55lCkhN,-1,0.0
eqMNwXvOqn,-1,0.0
01qa1ZJs65,0,1.0
34dHGTri2w,0,1.0
aIuByRyHhV,23,1.0
BDrWQTrfyI,-1,0.0
IM4LtYRWdE,0,0.5530126507002299
OwguhIAh8R,1,1.0
4NJBV6Wp0h,0,0.8209325490535188
aFP24eYpWh,0,1.0
NLqdudgBfy,-1,0.0
Nv0Vvz588D,0,0.6193910008506389
Rv5dUg4JcZ,0,1.0
wlcm21C4nk,15,1.0
BUpxPo80QP,-1,0.0
tPgagXpvcV,1,1.0
gGR9dJbe3r,23,1.0
ShJWT0n7kX,-1,0.0
J0Itri0UiN,13,0.2701607316807575
TNQ0hxh3O1,0,0.6549705219913973
3cb6pF3Tvf,-1,0.0
IxEhb4NCvy,18,1.0
JrraNaaZm5,0,0.9557087209167228
k6ZHvF1vkg,-1,0.0
6FYh6gxzPf,0,0.9496092247450546
wyYsCI3K7U,1,1.0
3uUIwMxYbR,4,0.8697380416633913
J8m0DEjxEO,8,1.0
rjSPDVdUaw,-1,0.0
AXcYtHQnxt,-1,0.0
IfpNsorodK,0,1.0
UwvjJZWjPT,-1,0.0
m9WZrEXWl5,7,0.4828623329175074
AkiPax5SXu,0,1.0
780uXnA4wN,0,0.2070994781570493
PEEqnXlSCk,0,1.0
eC5qdC4ZTQ,-1,0.0
CcNw4mVIxo,15,0.7909165795822494
p0BBKhD5aI,5,0.9626646004736517
FBMsBdH0yz,5,0.7984920177310423
zeYyq0GpXO,0,0.4925167649833159
FfFcDNDNol,8,1.0
1we1V3MAHD,-1,0.0
1v4gKsyGfe,-1,0.0
UkxJd64mki,-1,0.0
xCIbVuXwPM,0,1.0
HAcaANQNMK,0,0.8357275657721458
kLiWXUdCEw,0,1.0
LLuSjg59an,0,0.9427661380588568
ohvXBIPV7e,1,1.0
JO6T4rEJ32,2,0.9779123090645736
UXuBzWoZGK,-1,0.0
hQfcrTBHeD,-1,0.0
Z0Nq3hHeEG,-1,0.0
0NMzBwqaAJ,0,1.0
A0HSmrwtLH,-1,0.0
3YIyB82rjX,-1,0.0
Me5esZTRqW,3,0.3975815164965263
fMdrBucZnj,1,1.0
k6iyUfwdI9,-1,0.0
9Pa6cCB3gL,-1,0.0
jXsxGt80sv,-1,0.0
4XIKfvNYvx,-1,0.0
XXVfj4P8nr,-1,0.0
prgxz9fYbf,-1,0.0
GcZgo9ffGt,-1,0.0
HYa3eu8scG,6,0.5066120068532068
3SzrqwupUx,-1,0.0
MvjLRFntW6,0,1.0
0XKvW4ijxp,-1,0.0
R8SolCx62K,1,1.0
jXgHEwtXs8,-1,0.0
guzWIg7ody,0,0.5503737352962761
6ZBHIEtdP4,0,0.8888260512232348
UTwuDTpdNO,8,0.7803459251738766
NMwPKjNTEP,2,1.0
XXOMCwZ6by,-1,0.0
LpvSHL9lcK,1,1.0
SyMhGilvCv,-1,0.0
OJximyClit,0,0.8047530290679088
t7wvJstsiV,-1,0.0
XgAzCLsJAq,21,0.6996980609941003
TcCorXxNJQ,0,0.621301600014716
YlmYm7sHDE,0,0.3873535194002143
7aFEqIb1dp,-1,0.0
QAEnr5j172,-1,0.0
zNIhPZnqhh,15,0.116562780738486
wiMaws0FWB,-1,0.0
qZFshkbWDo,8,1.0
FV4an2OuFM,0,1.0
fc88ANWvdF,0,0.4391293850044249
1zVinhehks,1,1.0
mCWZj7pa0M,15,1.0
1067784F6e,-1,0.0
vjCFnYTg67,20,1.0
bxDok3uaK6,2,0.7943529447574404
1SmXUGzrH8,0,1.0
NVl4SAmz5c,0,0.4945258553802023
9OHXQybMZB,-1,0.0
AvBuK8Ezrg,2,1.0
9JFSJitKC0,-1,0.0
YIxKeHQZpi,0,0.8208585788821734
xSziO6gQgG,0,1.0
uXuObobJHO,-1,0.0
jrVoZLF20h,-1,0.0
StapcUWm9q,-1,0.0
ypPzyflbYs,-1,0.0
hYMxyeyEc5,0,0.4188121902285265
ZBBrBujopT,-1,0.0
znBiAp5ISn,15,0.5825725766244084
8tOYl6WsGY,0,0.8284226432747532
9GhSOp1LYH,-1,0.0
08oUnmtj8Q,-1,0.0
6ZXrvoIox1,0,0.8577059946817183
4OJdZhcwBb,0,1.0
kfdEXQu6MC,0,0.6767068608853625
VSz9na5Jtl,0,0.3776856951986096
NfOFbPpYII,5,0.7161901890746625
oyiBLfNJvY,-1,0.0
AQ1umQL7dZ,9,1.0
kVuw8vzsqZ,-1,0.0
rSSpEmrN0C,-1,0.0
cBY66CKEbq,-1,0.0
Nzfg1LXTdS,0,0.7282924285281255
P8rTCT6g45,-1,0.0
ea4oxkiMP7,-1,0.0
ODbTlAs0Oj,-1,0.0
0JSKjdePGq,-1,0.0
ndIum4ByTU,-1,0.0
6OK8Qy9yVu,0,1.0
Q5RYn6jagC,0,1.0
lfY0SUT3m9,7,0.8562726323738408
L7i5FjgKjc,-1,0.0
LGus3wXPxc,0,0.8639015094690592
erQDc72vyi,0,0.6737165262219401
FNOBf6JM7r,-1,0.0
tQukGCDaNT,25,0.5567042356236077
qkoZgJhxsA,-1,0.0
oe5ZEqTOaz,14,1.0
0Gl5WxY6es,-1,0.0
opdiIAHfBr,2,0.9130210146500208
1L5vaNIoK5,6,1.0
eWUM5hRYgH,0,1.0
Fanbig8DR9,-1,0.0
ufPPf9ghzP,-1,0.0
1BZKqZphsW,8,1.0
Rllg9nOasE,2,1.0
HmMSBhMAw4,0,0.8790442834475921
bIRcf8i1kp,0,1.0
PVgAeMm3MW,0,1.0
k6m3y6qnSj,-1,0.0
gnnmB7y0Xx,-1,0.0
me1MpmENpw,-1,0.0
uZi7H5Ac0X,7,0.797109520213604
JEflV4nRlH,8,1.0
aR9JvkOGjM,0,0.7114477554756736
clBiQUgj4w,0,0.932286364610379
HavKlV22xJ,0,1.0
bioHNTRnQk,-1,0.0
F8wKoSFSaA,7,0.7903665266207678
YaPhvbGqwO,0,0.7776574991665509
J6zHcScAo0,-1,0.0
VqxODXhU4k,-1,0.0
nY7fGtsspU,1,1.0
NsxthTVpqA,0,0.5881164473340502
bwlUQsQumh,3,0.510720755408005
oEmyoy5H5P,-1,0.0
YxyYTcv3hp,-1,0.0
Pa8jsrdOnU,0,0.7955671635740205
VPSx3n6ICE,-1,0.0
LGXeIx75sc,0,0.8191108082616397
Fm4FkfGTLu,9,0.4982808924785055
hFTye9Ge40,0,0.5634850199859414
fIz8K4DJ7w,0,0.6650530344419875
nzzxLPJENZ,-1,0.0
4bJufOS6No,-1,0.0
p1LpXNPmIa,0,0.5078175754106421
4czwwExZKQ,2,1.0
8Ofbg2KYMu,-1,0.0
l0c1j4QvTq,0,1.0
FoGwiFXzuN,5,0.7611730502636908
Pezt0xttae,0,0.4536157764820777
e2INndPINB,19,1.0
A0cok1GK9c,0,0.819036049842625
YbsvNFD21C,11,0.6145311134734112
QC4e0vOanp,-1,0.0
D4yRz3s7UL,6,1.0
SDWeIGPAh9,-1,0.0
SaodQ13jga,1,1.0
u5enPCwaLt,3,0.3895679425616649
xImeJtdUiw,-1,0.0
MxF0IKJtKW,0,1.0
KhwOuB0fs9,0,0.9742896267151766
h6o6qXLmHZ,19,0.5872636618409266
Jzog9gvOf6,-1,0.0
LQR22jM5l3,13,0.207162566655016
67tRrjgzsh,5,0.7585492387071725
NN9U0lEcAn,-1,0.0
h15RyEj151,-1,0.0
l5SbrtvSRS,0,1.0
